,SUD_CD,YEAR_3_BEING_CO,YEAR_3_OPBIZ_STOR_CO,RELM_AR,THSMON_SELNG_AMT,YEAR_3_BEING_RT,VIATR_FCLTY_CO,HSHLD_INCOME_TOTAMT,POPLTN_CO,RENT_CO,TOT_REPOP_CO,SALE_MT_AVG,TOT_BSN_MT,TOT_STOR_CO,SALE_MT_AVG_90,SIMILR_INDUTY_STOR_CO,OPBIZ_STOR_CO,CLSBIZ_STOR_CO
224,1123001623,0.8454545454545455,1.8181818181818181,7212.21447054,530804177.0318182,33.65584415584415,3.0,114693215.0,48.0,3.668181818181818,189.52727272727273,33.01,482.01363636363635,17.513636363636362,52.236363636363635,7.795454545454546,0.29545454545454547,0.35454545454545455
225,1123001625,0.6051948051948052,0.8155844155844156,10200.3265225,590606755.1896104,30.66357452071738,3.0,17515386.0,7.0,5.124675324675325,27.42077922077922,31.08857142857143,467.1090909090909,13.727272727272727,47.67636363636364,7.332467532467533,0.37922077922077924,0.36363636363636365
226,1123001630,0.7033195020746889,1.553941908713693,9988.33228846,431239527.5975104,21.686627687665034,2.0,51890029.0,17.0,4.95850622406639,220.7655601659751,38.88464730290457,508.9149377593361,13.943983402489627,69.2240663900415,8.653526970954356,0.2946058091286307,0.22821576763485477
227,1123001633,0.7114754098360656,1.5311475409836066,6884.56562242,425931897.01967216,28.851288056206087,2.0,155108785.0,69.0,4.232786885245901,218.6655737704918,34.50524590163935,405.75409836065575,12.478688524590163,55.8839344262295,8.350819672131147,0.23934426229508196,0.3901639344262295
228,1123001634,0.5828488372093024,1.3415697674418605,10865.4088096,574424537.806686,20.37553894748662,8.0,155656280.0,62.0,4.338662790697675,285.0203488372093,34.35988372093023,496.82267441860466,15.359011627906977,52.32267441860465,8.07703488372093,0.29796511627906974,0.3023255813953488
229,1123001636,0.3877551020408163,0.5918367346938775,16477.1155956,34529581.530612245,29.591836734693878,1.0,148178419.0,53.0,1.489795918367347,215.44897959183675,52.10612244897959,285.40816326530614,6.836734693877551,57.142857142857146,3.204081632653061,0.04081632653061224,0.12244897959183673
230,1123001637,0.9105166051660517,1.6107011070110702,10103.7257895,424404478.9907749,30.418956328801755,5.0,21432166.0,8.0,6.709409594095941,64.42712177121771,35.57776752767528,662.2583025830259,19.009225092250922,54.24732472324723,10.695571955719558,0.3874538745387454,0.3948339483394834
231,1123001638,1.0,1.536388140161725,6998.01461805,292818739.65768194,29.401446113036407,6.0,87775602.0,24.0,4.121293800539084,69.5256064690027,35.18355795148248,486.2021563342318,12.814016172506738,53.087061994609165,10.202156334231805,0.39622641509433965,0.3584905660377358
232,1123001639,0.8214285714285714,1.5392857142857144,7302.31771112,576362688.9178572,29.669114615543187,5.0,19054272.0,10.0,2.8,31.2,39.17928571428572,447.175,12.389285714285714,56.776785714285715,8.042857142857143,0.10357142857142858,0.13214285714285715
233,1123001640,0.7879746835443038,1.2056962025316456,7463.03189471,625975110.506329,38.70479204339964,7.0,94263557.0,44.0,4.525316455696203,87.22784810126582,31.091772151898734,325.5348101265823,10.560126582278482,59.7117088607595,8.477848101265822,0.4588607594936709,0.18354430379746836
234,1123001642,0.9090909090909091,1.3737373737373737,6188.93719982,335667095.16835016,37.174523007856344,2.0,142108941.0,60.0,3.7138047138047137,139.86868686868686,40.154545454545456,433.1380471380471,10.478114478114477,67.03097643097644,10.441077441077441,0.15488215488215487,0.24915824915824916
235,1123001646,0.592,0.904,6821.34012799,149796461.256,32.053333333333335,3.0,73054827.0,34.0,2.42,136.192,40.894800000000004,358.18,8.604,58.883199999999995,5.816,0.272,0.116
236,1123001649,0.022222222222222223,0.4444444444444444,4254.85928562,38370524.05555555,1.4814814814814812,1.0,45031888.0,13.0,2.2666666666666666,40.8,32.91888888888889,188.16666666666666,5.933333333333334,54.526666666666664,5.466666666666667,0.16666666666666666,0.1111111111111111
237,1123001663,0.11764705882352941,0.5441176470588235,2107.74222416,40457968.455882356,9.558823529411764,1.0,5863466.0,4.0,1.7058823529411764,24.485294117647058,26.352941176470587,134.39705882352942,5.779411764705882,43.71176470588235,2.75,0.17647058823529413,0.16176470588235295
238,1123001674,0.8066298342541437,0.9834254143646409,9743.13897554,1235984614.7182322,52.99263351749539,5.0,38194086.0,14.0,3.458563535911602,68.30386740331491,39.83204419889503,335.5966850828729,8.01657458563536,79.88950276243094,11.513812154696133,0.26519337016574585,0.13259668508287292
239,1123001707,1.0183150183150182,1.6007326007326008,8545.53019173,1424648577.1538463,33.29220149598301,4.0,78677369.0,28.0,5.782051282051282,172.6886446886447,42.806227106227105,556.6355311355311,13.461538461538462,51.34688644688645,9.908424908424909,0.27106227106227104,0.19963369963369965
240,1123001708,0.3316831683168317,0.7227722772277227,8154.01474872,230608712.88613862,19.43069306930693,1.0,85824950.0,34.0,3.381188118811881,128.28217821782178,41.24009900990099,415.24257425742576,10.222772277227723,61.93465346534653,10.158415841584159,0.5396039603960396,0.2871287128712871
241,1123001719,0.8095238095238095,1.0476190476190477,5209.53403597,20155579.14285714,51.15079365079365,1.0,70446716.0,40.0,1.4285714285714286,125.14285714285714,47.08809523809524,407.8095238095238,9.30952380952381,99.46428571428571,11.238095238095237,0.047619047619047616,0.23809523809523808
242,1123001729,0.8718487394957983,1.2079831932773109,6839.26936854,276767049.3214286,35.955132052821135,1.0,234823833.0,89.0,4.081932773109243,311.8235294117647,37.248739495798326,378.23319327731093,9.292016806722689,66.97773109243698,8.046218487394958,0.19957983193277312,0.1869747899159664
243,1123001731,0.0821917808219178,0.5068493150684932,8658.17422558,463474342.94520545,7.191780821917808,4.0,52468420.0,24.0,3.732876712328767,128.54794520547946,41.73082191780822,352.9178082191781,8.5,68.96027397260275,8.301369863013699,0.0958904109589041,0.1643835616438356
244,1123001733,0.17796610169491525,0.2457627118644068,8296.31010887,268571768.62711865,17.796610169491526,2.0,24001021.0,13.0,2.440677966101695,29.661016949152543,42.465254237288136,264.3050847457627,6.245762711864407,75.42711864406779,5.5,0.059322033898305086,0.2542372881355932
245,1123001741,0.0,0.3333333333333333,1657.82860652,37650139.166666664,0.0,1.0,11951455.0,6.0,2.0,43.0,21.583333333333332,182.83333333333334,8.0,58.449999999999996,4.666666666666667,0.8333333333333334,0.3333333333333333
246,1123001765,0.3010204081632653,0.8724489795918368,3834.09074247,406988149.18367344,18.137755102040817,3.0,30957739.0,5.0,3.4030612244897958,4.26530612244898,33.483163265306125,287.43367346938777,10.229591836734693,69.90204081632653,5.301020408163265,0.14795918367346939,0.10714285714285714
247,1123001766,0.6428571428571429,1.5,9297.4510458,95673406.0,32.142857142857146,2.0,29706716.0,16.0,1.0,44.142857142857146,34.97857142857143,230.64285714285714,6.785714285714286,65.17857142857143,3.7142857142857144,0.0,0.07142857142857142
248,1123001772,0.7916666666666666,0.9583333333333334,6309.01429743,162552655.875,58.333333333333336,1.0,115295164.0,55.0,2.125,191.75,24.104166666666668,236.25,9.541666666666666,44.5,6.041666666666667,0.875,0.4166666666666667
249,1123001777,0.6483050847457628,1.4703389830508475,13677.9660346,592541775.4004238,29.78485673930589,3.0,162196498.0,67.0,5.406779661016949,225.5,31.19385593220339,461.7012711864407,13.841101694915254,69.03114406779662,9.30084745762712,0.2627118644067797,0.3516949152542373
250,1123001779,0.4,0.5444444444444444,2915.40789666,301028050.45,28.333333333333332,2.0,31267056.0,19.0,2.3333333333333335,101.13333333333334,33.51222222222222,245.5611111111111,7.816666666666666,70.70611111111111,6.438888888888889,0.14444444444444443,0.03888888888888889
251,1123001782,0.2948717948717949,0.4358974358974359,7896.5910533,446442878.32051283,17.52136752136752,6.0,48776715.0,23.0,1.4102564102564104,441.8205128205128,42.28333333333333,221.5,5.217948717948718,77.7474358974359,6.064102564102564,0.0641025641025641,0.10256410256410256
252,1123001784,0.7786885245901639,1.8401639344262295,28284.9379399,200730777.147541,24.18667056986729,2.0,128688630.0,61.0,4.459016393442623,174.80327868852459,31.04139344262295,449.34016393442624,13.471311475409836,58.37090163934426,6.700819672131147,0.2540983606557377,0.22950819672131148
253,1123001785,2.28,2.7333333333333334,8923.63552952,340751098.68,76.53333333333333,2.0,50668080.0,20.0,3.6,105.8,32.568,645.3066666666666,20.2,51.858666666666664,14.973333333333333,0.38666666666666666,0.44
254,1123001788,0.45,0.9333333333333333,3354.96691417,116676441.67222223,27.72222222222222,4.0,9001548.0,3.0,2.188888888888889,14.483333333333333,30.81277777777778,189.73333333333332,6.788888888888889,68.21833333333333,5.366666666666666,0.1111111111111111,0.18333333333333332
255,1123001789,0.7777777777777778,0.7777777777777778,1220.56288466,178247873.44444445,55.55555555555556,2.0,5987554.0,4.0,1.0,10.0,33.099999999999994,254.55555555555554,7.666666666666667,87.4111111111111,5.555555555555555,0.6666666666666666,0.0
256,1123001790,0.35,0.4,6949.650812130001,5098933687.125,35.0,1.0,52448014.0,29.0,1.25,95.75,35.302499999999995,150.625,4.55,82.60499999999999,4.35,0.0,0.1
257,1123001791,0.43010752688172044,0.5806451612903226,2909.2467578200003,78909349.59139785,39.24731182795699,1.0,30869535.0,13.0,2.3978494623655915,83.23655913978494,50.49892473118279,256.59139784946234,5.301075268817204,76.21935483870968,5.698924731182796,0.12903225806451613,0.06451612903225806
258,1123001794,2.1139240506329116,2.9873417721518987,8827.21551829,273417646.48101264,44.456499899537874,2.0,165831233.0,70.0,3.240506329113924,177.50632911392404,33.154430379746834,925.6835443037975,28.164556962025316,71.66582278481013,24.379746835443036,0.3670886075949367,0.5443037974683544
259,1123001795,0.9242424242424242,2.393939393939394,11121.5233736,304992476.3181818,33.358585858585855,3.0,156104022.0,63.0,3.272727272727273,177.36363636363637,30.71818181818182,558.6969696969697,18.106060606060606,52.080303030303035,10.075757575757576,0.24242424242424243,0.3484848484848485
260,1123001805,0.8938992042440318,1.4615384615384615,14862.3520205,318994599.92572945,32.73335859542756,2.0,383469394.0,168.0,4.458885941644563,541.1909814323608,36.54854111405835,431.84350132625997,12.140583554376658,57.647214854111404,7.86737400530504,0.246684350132626,0.1856763925729443
261,1123001819,0.3761467889908257,0.6055045871559633,1904.36639678,153210427.79816514,25.99388379204893,2.0,42740836.0,14.0,1.4403669724770642,36.25688073394495,36.07706422018349,267.1926605504587,7.412844036697248,56.10091743119266,5.660550458715596,0.30275229357798167,0.1743119266055046
262,1123001826,0.5,0.5,1793.51405985,58640685.625,43.75,1.0,43543683.0,21.0,1.0,63.5,63.2,196.125,3.25,83.275,4.0,0.0,0.0
263,1123001829,0.31683168316831684,0.6402640264026402,2538.48517068,479767712.3168317,19.67546754675468,3.0,13202879.0,7.0,4.475247524752476,37.53465346534654,42.49108910891089,259.5808580858086,7.0594059405940595,75.61716171617162,5.534653465346534,0.06930693069306931,0.1485148514851485
264,1123001831,1.151057401812689,1.9365558912386707,13598.1602686,760516746.5861027,39.018028798995566,2.0,563395523.0,200.0,4.45619335347432,439.95166163141994,31.421148036253776,450.74924471299096,14.528700906344412,69.8510574018127,12.474320241691842,0.34441087613293053,0.26586102719033233
265,1123001838,0.05,0.05,1535.00799126,22552654.4,5.0,1.0,51102383.0,22.0,1.45,63.0,42.675,197.1,5.15,37.714999999999996,2.75,0.0,0.0
266,1123001847,0.5161290322580645,0.9354838709677419,5390.73527039,46109748.67741936,37.63440860215054,5.0,37238360.0,8.0,2.225806451612903,37.41935483870968,44.432258064516134,535.516129032258,13.838709677419354,58.02258064516129,10.258064516129032,0.2903225806451613,0.0967741935483871
267,1123001849,1.4444444444444444,3.4074074074074074,15884.2258296,26177208.166666668,39.37683715461493,3.0,179432908.0,79.0,1.7777777777777777,246.5,34.37777777777778,885.8888888888889,28.51851851851852,50.02222222222222,15.25925925925926,0.3888888888888889,0.5185185185185185
268,1123001853,0.38943894389438943,0.9834983498349835,3521.82595606,207880207.27062705,18.88888888888889,4.0,26326561.0,10.0,3.366336633663366,19.247524752475247,45.386468646864685,364.1089108910891,8.28052805280528,42.23267326732673,5.97029702970297,0.15181518151815182,0.16831683168316833
269,1123001858,0.2,0.425,1866.66063956,305011493.05,16.25,1.0,40325075.0,10.0,1.85,46.0,38.527499999999996,202.7,5.975,60.572500000000005,4.025,0.35,0.175
270,1123001864,1.0971074380165289,2.402892561983471,19668.2728815,243262481.37396693,26.46861173720678,7.0,394928845.0,164.0,6.590909090909091,586.6962809917355,35.89028925619835,751.0847107438017,21.917355371900825,59.194628099173556,17.037190082644628,0.48760330578512395,0.45041322314049587
271,1123001877,0.46153846153846156,0.8461538461538461,2098.39378279,2630389.076923077,32.05128205128205,1.0,6196594.0,4.0,1.3076923076923077,18.0,44.276923076923076,320.2307692307692,8.384615384615385,62.37692307692308,6.461538461538462,0.23076923076923078,0.07692307692307693
272,1123001878,0.4711864406779661,0.5830508474576271,4265.14826027,217220812.0576271,32.45762711864407,2.0,35644642.0,20.0,2.616949152542373,65.55932203389831,29.933559322033897,186.29830508474575,6.1084745762711865,57.44169491525423,4.803389830508475,0.24067796610169492,0.15593220338983052
273,1123001882,0.0,0.08333333333333333,1238.44842832,612170398.5833334,0.0,1.0,14943219.0,6.0,1.1666666666666667,16.666666666666668,45.91388888888889,136.05555555555554,3.0,73.8111111111111,3.5833333333333335,0.08333333333333333,0.1111111111111111
274,1123001885,0.07692307692307693,0.21978021978021978,3511.67954615,71610397.42857143,5.860805860805861,2.0,13862260.0,7.0,2.791208791208791,57.395604395604394,35.042857142857144,185.62637362637363,5.8901098901098905,60.45494505494505,2.4725274725274726,0.2857142857142857,0.21978021978021978
275,1123001888,0.0,0.0,2833.16835827,38994530.0,0.0,1.0,14942043.0,7.0,1.0,47.0,41.84,109.8,3.0,80.82000000000001,3.0,0.2,0.2
276,1123001889,0.5,0.5,5220.82342922,13514851.5,50.0,3.0,16830372.0,7.0,1.0,17.0,26.9,82.5,3.0,100.05000000000001,3.5,0.0,0.0
277,1123001894,0.6944444444444444,0.6944444444444444,10382.5596797,164007579.83333334,58.333333333333336,2.0,91365351.0,48.0,1.7777777777777777,238.77777777777777,38.519444444444446,383.1388888888889,9.11111111111111,71.69444444444444,6.944444444444445,0.05555555555555555,0.05555555555555555
278,1123001898,0.0,0.0,10202.9924044,83389273.68,0.0,3.0,94476467.0,41.0,1.08,165.48,22.708000000000002,53.04,2.64,98.008,5.6,0.24,0.0
279,1123001904,0.3394495412844037,0.6972477064220184,5919.14861411,254630868.64220184,23.09633027522936,1.0,23281548.0,8.0,1.8761467889908257,19.908256880733944,36.37155963302752,313.0596330275229,9.146788990825687,51.39403669724771,6.197247706422019,0.12844036697247707,0.10091743119266056
280,1123001907,0.34782608695652173,1.2260869565217392,2825.53634447,27134365.347826086,23.115942028985508,2.0,6654056.0,4.0,1.9304347826086956,28.06086956521739,34.08086956521739,340.9304347826087,9.495652173913044,59.20695652173913,6.895652173913043,0.24347826086956523,0.3391304347826087
281,1123001935,0.7318681318681318,1.3802197802197802,16835.9273328,463033200.25054944,27.08843537414966,5.0,55295508.0,28.0,4.817582417582417,60.32967032967033,34.27846153846154,442.33186813186813,11.65054945054945,88.86373626373626,11.727472527472527,0.2703296703296703,0.2681318681318681
282,1123001944,0.3181818181818182,1.0909090909090908,4627.34944165,42952614.63636363,17.424242424242422,1.0,40666685.0,17.0,1.1818181818181819,112.0909090909091,40.17727272727273,310.8181818181818,8.045454545454545,102.24545454545455,8.863636363636363,0.2727272727272727,0.36363636363636365
283,1123001950,0.25,0.25,866.31237521,56774369.75,25.0,2.0,6811021.0,3.0,1.0,20.5,32.625,65.25,2.0,104.625,6.0,0.0,0.0
284,1123001953,0.23243243243243245,0.8432432432432433,2193.83237965,94531553.9891892,13.35135135135135,1.0,8280773.0,5.0,1.9837837837837837,10.227027027027027,23.87189189189189,174.64324324324323,7.227027027027027,61.40378378378379,5.421621621621622,0.15135135135135136,0.15675675675675677
285,1123001958,1.1176470588235294,1.2352941176470589,5223.47490317,154840250.7647059,72.54901960784314,1.0,183224639.0,70.0,1.7647058823529411,212.05882352941177,37.04117647058824,336.05882352941177,8.647058823529411,75.5,10.764705882352942,0.058823529411764705,0.058823529411764705
286,1123001966,0.2647058823529412,0.39705882352941174,2149.47353253,262316234.02941176,26.470588235294116,3.0,40942973.0,14.0,2.176470588235294,50.911764705882355,32.050000000000004,108.32352941176471,3.1176470588235294,55.67941176470588,2.4705882352941178,0.1323529411764706,0.10294117647058823
287,1123001982,0.324468085106383,0.8882978723404256,5055.23577606,207517813.5425532,23.164893617021278,1.0,32002910.0,14.0,3.4414893617021276,61.297872340425535,35.492553191489364,386.1755319148936,11.50531914893617,57.909574468085104,7.090425531914893,0.22872340425531915,0.18085106382978725
288,1123001984,0.5777777777777777,0.9444444444444444,6624.734409790001,878845038.7,37.26851851851852,8.0,4142910.0,3.0,1.4666666666666666,3.011111111111111,41.294444444444444,381.4111111111111,9.38888888888889,77.97555555555556,7.066666666666666,0.08888888888888889,0.1111111111111111
289,1123001994,0.3838383838383838,0.8080808080808081,9181.08458714,144556513.80808082,19.574314574314574,2.0,2052136.0,2.0,1.696969696969697,18.393939393939394,32.537373737373734,421.3838383838384,12.616161616161616,88.10404040404039,9.01010101010101,0.6161616161616161,0.2222222222222222
290,1123002008,0.5116279069767442,0.7441860465116279,43652.1985218,70352528.88372093,38.13953488372093,9.0,5432229.0,3.0,1.930232558139535,9.883720930232558,42.67674418604651,512.0697674418604,13.953488372093023,63.77906976744186,11.488372093023257,0.4883720930232558,0.13953488372093023
291,1123002036,0.35294117647058826,0.3764705882352941,3863.1483612900006,170207519.4,16.470588235294116,1.0,24015015.0,14.0,1.588235294117647,67.41176470588235,40.18470588235294,218.90588235294118,5.258823529411765,76.91294117647058,5.341176470588235,0.03529411764705882,0.047058823529411764
292,1123002055,0.639751552795031,1.1614906832298137,7445.221377790001,127120219.76397516,32.33954451345756,2.0,71150585.0,31.0,2.422360248447205,136.43478260869566,41.73478260869565,374.1925465838509,9.440993788819876,48.85962732919254,5.074534161490683,0.08695652173913043,0.17391304347826086
293,1123002061,0.25,1.1,2221.79576457,271124214.7625,14.479166666666666,1.0,3645666.0,1.0,2.3625,5.325,32.239999999999995,239.9125,7.6,52.503750000000004,5.3,0.225,0.075
294,1123002062,0.2153846153846154,0.7923076923076923,3103.12746169,152830540.86923078,11.358974358974358,1.0,15464580.0,9.0,2.8615384615384616,40.184615384615384,37.25,269.5230769230769,7.846153846153846,44.456923076923076,4.130769230769231,0.16153846153846155,0.2923076923076923
295,1123002078,0.42408376963350786,0.837696335078534,13384.042897,650392789.2277486,21.356893542757415,2.0,219877328.0,85.0,2.973821989528796,277.9083769633508,37.756282722513085,325.5157068062827,9.390052356020943,57.51387434554974,6.170157068062827,0.19109947643979058,0.14921465968586387
296,1123002083,0.4331983805668016,1.1174089068825912,3260.55923678,109651561.14574899,22.18944797892166,2.0,5561702.0,2.0,2.9919028340080973,9.356275303643725,39.87813765182186,423.5425101214575,12.360323886639677,67.34291497975708,8.11336032388664,0.3562753036437247,0.41295546558704455
297,1123002091,17.59493670886076,26.367088607594937,189650.855414,96753872.92405063,57.856321482680514,12.0,109407639.0,44.0,16.088607594936708,278.0126582278481,38.812658227848104,9534.06329113924,198.22784810126583,63.13291139240506,156.65822784810126,1.8734177215189873,3.7468354430379747
298,1123002095,1.2700490998363339,3.3109656301145662,26205.3453911,1000006972.4893616,26.553059614122784,9.0,252630236.0,107.0,9.129296235679215,461.18657937806876,35.681342062193124,1090.9459901800328,32.28150572831424,59.3291325695581,22.106382978723403,0.6006546644844517,0.5270049099836334
299,1123002099,0.375,0.375,2225.95049321,48646520.25,37.5,1.0,65627924.0,22.0,1.0,69.625,64.175,131.875,2.0625,83.40625,2.0,0.0,0.0
300,1123002107,0.0,0.36363636363636365,5496.96349475,6840097.7272727275,0.0,1.0,196993495.0,71.0,1.4545454545454546,266.54545454545456,38.236363636363635,179.0,4.636363636363637,71.81363636363636,3.6363636363636362,0.18181818181818182,0.0
301,1123002138,0.9352226720647774,1.05668016194332,10821.3304508,631472365.48583,45.723925197609404,8.0,305869282.0,85.0,3.4898785425101213,269.1012145748988,43.20566801619433,464.82591093117406,10.45748987854251,75.2582995951417,10.96761133603239,0.20242914979757085,0.1700404858299595
302,1123002156,0.4473684210526316,0.625,5600.48497582,144847328.97368422,34.594298245614034,1.0,12230494.0,7.0,1.7236842105263157,104.51315789473684,42.15328947368421,261.57236842105266,6.447368421052632,58.732894736842105,4.953947368421052,0.1513157894736842,0.1118421052631579
303,1123002159,0.6902439024390243,1.2463414634146341,8732.50187672,238570644.46585366,32.96544715447155,4.0,65284177.0,22.0,4.253658536585366,78.83414634146341,38.36951219512195,380.08048780487803,10.239024390243902,58.235853658536584,7.902439024390244,0.2073170731707317,0.2
304,1123002162,0.26973684210526316,0.5657894736842105,4503.00374877,754914724.0723684,19.98355263157895,3.0,2391548.0,1.0,4.078947368421052,4.0855263157894735,39.37039473684211,259.99342105263156,7.667763157894737,66.9233552631579,6.144736842105263,0.19736842105263158,0.14473684210526316
305,1123002166,0.7075471698113207,1.2358490566037736,4374.58570695,229708788.86792454,42.23270440251573,1.0,21701454.0,10.0,1.669811320754717,49.75471698113208,31.141509433962263,414.6698113207547,12.88679245283019,51.33584905660378,7.037735849056604,0.04716981132075472,0.09433962264150944
306,1123002172,0.16666666666666666,0.2222222222222222,3704.3711321,13251863.833333334,16.666666666666668,2.0,51281084.0,20.0,1.0,51.5,46.87777777777778,223.5,4.5,57.07222222222222,3.8333333333333335,0.2222222222222222,0.0
307,1123002179,0.42857142857142855,0.6428571428571429,4191.7694339,125197583.0,25.79365079365079,3.0,34502072.0,14.0,2.5,47.42857142857143,36.04047619047619,261.3095238095238,7.0476190476190474,37.63809523809524,3.6666666666666665,0.0,0.0
308,1123002189,0.2857142857142857,0.2857142857142857,8449.38195999,418788497.7380952,23.80952380952381,1.0,170955596.0,75.0,2.0,247.92857142857142,34.19285714285714,193.04761904761904,5.142857142857143,68.50714285714287,6.0,0.047619047619047616,0.047619047619047616
309,1123002190,0.48148148148148145,0.7037037037037037,6912.98431199,5516868.722222222,31.17283950617284,1.0,6755078.0,3.0,1.1851851851851851,13.444444444444445,28.26851851851852,199.27777777777777,7.0,65.38888888888889,4.444444444444445,0.24074074074074073,0.18518518518518517
310,1123002198,0.19090909090909092,0.3181818181818182,3443.34547656,120514782.93636364,15.909090909090908,3.0,54464983.0,26.0,2.1818181818181817,81.13636363636364,48.36000000000001,281.42727272727274,5.7727272727272725,48.81363636363636,4.036363636363636,0.01818181818181818,0.08181818181818182
311,1123002224,0.345679012345679,0.49382716049382713,5155.47349608,97158223.33333333,34.5679012345679,1.0,86003091.0,33.0,1.6296296296296295,80.0,29.37037037037037,194.58024691358025,6.135802469135802,47.316049382716045,2.1358024691358026,0.037037037037037035,0.037037037037037035
312,1123002237,0.5217391304347826,0.9130434782608695,6307.59792338,155452276.83091787,28.784219001610303,1.0,12351673.0,6.0,2.0386473429951693,24.057971014492754,42.090821256038645,317.1835748792271,7.777777777777778,57.03671497584541,4.72463768115942,0.06280193236714976,0.057971014492753624
313,1123002238,0.3333333333333333,0.3333333333333333,3285.23344051,90355998.14285715,33.333333333333336,2.0,6932724.0,5.0,1.4285714285714286,20.0,47.36190476190476,378.57142857142856,8.571428571428571,43.88095238095238,4.0,0.0,0.0
314,1123002241,0.7,1.1,264120.405593,229595307.9,51.666666666666664,30.0,14767740.0,3.0,1.0,56.0,65.32000000000001,362.7,5.5,97.52000000000001,8.0,0.1,0.2
315,1123002244,0.8766066838046273,1.3316195372750643,5366.84284805,1316347985.18509,38.496756028889706,15.0,649133.0,1.0,4.341902313624678,15.814910025706942,36.8172236503856,456.0514138817481,12.169665809768638,67.9331619537275,8.940874035989717,0.2210796915167095,0.33161953727506427
316,1123002249,1.2309782608695652,1.5625,6566.48065377,4884104365.263587,45.08799171842651,6.0,649133.0,1.0,4.7146739130434785,4.385869565217392,45.01195652173914,638.0461956521739,13.353260869565217,91.91467391304347,18.190217391304348,0.20923913043478262,0.25815217391304346
317,1123002250,0.5398773006134969,1.1104294478527608,3517.35178291,817113480.1104294,28.03680981595092,8.0,7404242.0,2.0,2.1349693251533743,3.098159509202454,31.662576687116566,263.2515337423313,7.276073619631902,72.49141104294479,7.116564417177914,0.147239263803681,0.09202453987730061
318,1123002253,0.058823529411764705,0.11764705882352941,4171.19225771,164400501.94117647,5.882352941176471,1.0,85360060.0,24.0,1.4509803921568627,71.3529411764706,36.886274509803926,118.43137254901961,3.411764705882353,78.88823529411765,3.588235294117647,0.19607843137254902,0.2549019607843137
319,1123002255,0.2962962962962963,0.2962962962962963,2926.46039677,200235795.75925925,29.62962962962963,5.0,12208917.0,4.0,1.6296296296296295,6.962962962962963,44.911111111111104,239.83333333333334,5.425925925925926,98.22222222222223,7.314814814814815,0.037037037037037035,0.037037037037037035
320,1123002256,0.8571428571428571,1.2857142857142858,1033.19890337,3833104554.0,40.476190476190474,1.0,1311269.0,1.0,1.0,1.0,38.65714285714286,169.85714285714286,4.428571428571429,62.285714285714285,4.571428571428571,0.0,0.0
321,1123002257,0.5,0.75,4505.1525303,553374974.25,43.75,1.0,235738693.0,79.0,1.375,195.75,33.3375,212.6875,6.375,47.99375,4.75,0.375,0.125
322,1123002259,0.31216931216931215,0.8201058201058201,2088.21402969,281816572.7195767,17.46031746031746,4.0,20754117.0,8.0,1.8677248677248677,21.962962962962962,32.41640211640212,279.12698412698415,8.28042328042328,68.90846560846562,6.825396825396825,0.1746031746031746,0.10582010582010581
323,1123002263,0.23636363636363636,1.0636363636363637,6290.75318039,2172403087.8818183,12.404761904761905,11.0,21387738.0,5.0,2.581818181818182,20.0,36.43636363636364,464.1181818181818,13.563636363636364,73.86818181818182,9.6,0.08181818181818182,0.3
324,1123002265,1.0952380952380953,1.2380952380952381,1874.69934541,268065642.66666666,55.7936507936508,3.0,1424272.0,1.0,1.380952380952381,15.904761904761905,44.44285714285714,337.2857142857143,7.666666666666667,85.16904761904762,9.880952380952381,0.07142857142857142,0.07142857142857142
325,1123002266,0.6527777777777778,1.4166666666666667,1316.81873043,49857360.208333336,38.425925925925924,6.0,5825820.0,3.0,2.0972222222222223,5.0,30.020833333333332,152.19444444444446,4.944444444444445,70.37916666666666,5.875,0.1388888888888889,0.013888888888888888
326,1123002268,0.23076923076923078,0.23076923076923078,1370.3338513599997,474874263.96153843,23.076923076923077,2.0,2184427.0,1.0,1.4230769230769231,15.846153846153847,29.384615384615383,63.34615384615385,2.3076923076923075,44.646153846153844,1.8846153846153846,0.038461538461538464,0.09615384615384616
327,1123002274,1.1652173913043478,2.0521739130434784,6450.61661385,811168003.7521739,35.85576259489303,13.0,29358854.0,14.0,4.047826086956522,36.13913043478261,40.48173913043478,669.491304347826,18.543478260869566,65.08347826086957,15.221739130434782,0.49130434782608695,0.4
328,1123002276,0.5612244897959183,0.8877551020408163,6759.87866561,1595607036.367347,28.06122448979592,1.0,125027984.0,51.0,2.2142857142857144,112.38775510204081,38.857142857142854,335.8265306122449,8.081632653061224,85.27857142857142,10.86734693877551,0.16326530612244897,0.10204081632653061
329,1123002279,0.9204545454545454,1.4772727272727273,7141.81428832,8239928784.170455,37.317370129870135,3.0,3758545.0,3.0,4.534090909090909,6.2272727272727275,47.96931818181818,821.9772727272727,17.522727272727273,86.80340909090908,19.02840909090909,0.32386363636363635,0.3125
330,1123002291,0.9444444444444444,0.9444444444444444,1857.36362904,224877603.75,83.33333333333333,2.0,16400681.0,7.0,1.4166666666666667,21.5,37.56944444444444,294.47222222222223,8.333333333333334,66.13611111111112,6.666666666666667,0.0,0.08333333333333333
331,1123002300,0.7671232876712328,1.1095890410958904,5551.81187853,208709461.53424656,30.90671885192433,6.0,17586841.0,7.0,3.404109589041096,57.636986301369866,29.377397260273977,326.3972602739726,9.712328767123287,72.59315068493152,12.938356164383562,0.10273972602739725,0.0821917808219178
