SUD_CD,COAR_CD
1129002446 ,1108076010002 
1129002447 ,1108076010005 
1129002480 ,1108076010019 
1129002518 ,1108076010033 
1129002519 ,1108076010021 
1129002482 ,1108076010006 
1129002466 ,1108076010006 
1129002468 ,1108076010040 
1129002469 ,1108076010006 
1129002449 ,1108076010005 
1129002451 ,1108076010040 
1129002452 ,1108076010022 
1129002470 ,1108076010006 
1129002525 ,1108076010009 
1129002526 ,1108076010033 
1129002489 ,1108076010006 
1129002436 ,1108076010038 
1129002509 ,1108076010033 
1129002427 ,1108076010012 
1129002430 ,1108076010022 
1129002431 ,1108076010022 
1129002433 ,1108076010038 
1129002504 ,1108076010031 
1129002506 ,1108076010021 
1129002218 ,1108072020004 
1129002280 ,1108072010002 
1129002281 ,1108072010008 
1129002273 ,1108072010001 
1129002274 ,1108072010015 
1129002275 ,1108072010001 
1129002277 ,1108072010001 
1129002278 ,1108072010002 
1129002303 ,1108072010001 
1129002262 ,1108072010015 
1129002246 ,1108072010005 
1129002247 ,1108072010005 
1129002264 ,1108072010002 
1129002265 ,1108072010015 
1129002267 ,1108072010008 
1129002270 ,1108072010008 
1129002271 ,1108072010108 
1129002272 ,1108072010108 
1129002221 ,1108072010010 
1129002286 ,1108072010101 
1129002235 ,1108072010015 
1129002236 ,1108072010005 
1129002250 ,1108072020004 
1129002288 ,1108072010104 
1129002289 ,1108072010001 
1129002224 ,1108072010010 
1129002252 ,1108072010015 
1129002225 ,1108072010010 
1129002238 ,1108072010005 
1129002239 ,1108072010015 
1129002241 ,1108072010015 
1129002253 ,1108072010008 
1129002254 ,1108072010201 
1129002293 ,1108072010001 
1129002226 ,1108072010015 
1129002227 ,1108072010010 
1129002228 ,1108072010015 
1129002229 ,1108072020006 
1129002230 ,1108072010015 
1129002257 ,1108072010015 
1129002231 ,1108072010010 
1129002242 ,1108072010005 
1129002243 ,1108072020006 
1129002259 ,1108072010015 
1129002261 ,1108072010201 
1129001624 ,1108081010011 
1129001625 ,1108081010014 
1129001626 ,1108081010011 
1129001627 ,1108081010011 
1129001695 ,1108081010014 
1129001601 ,1108081010011 
1129001615 ,1108081010010 
1129001603 ,1108081010010 
1129001604 ,1108081010010 
1129001651 ,1108081010018 
1129001676 ,1108081010026 
1129001677 ,1108081010014 
1129001678 ,1108081010014 
1129001679 ,1108081010011 
1129001618 ,1108081010010 
1129001606 ,1108081010011 
1129001608 ,1108081010011 
1129001628 ,1108081010010 
1129001683 ,1108081010011 
1129001641 ,1108081010010 
1129001712 ,1108081010019 
1129001609 ,1108081010010 
1129001633 ,1108081010011 
1129001634 ,1108081010010 
1129001594 ,1108081010011 
1129001597 ,1108081010011 
1129001701 ,1108081010018 
1129001613 ,1108081010011 
1129001614 ,1108081010011 
1129001636 ,1108081010011 
1129001638 ,1108081010011 
1129001598 ,1108081010010 
1129001599 ,1108081010010 
1129001600 ,1108081010011 
1129001650 ,1108081010014 
1129001722 ,1108081010026 
1129001696 ,1108081010015 
1129001680 ,1108081010018 
1129001704 ,1108081010014 
1129001705 ,1108081010015 
1129001700 ,1108081010015 
1129001702 ,1108081010015 
1129001685 ,1108081010015 
1129001708 ,1108081010012 
1129001709 ,1108081010019 
1129001694 ,1108081010019 
1129001707 ,1108081010018 
1129001744 ,1108081010004 
1129001745 ,1108081010004 
1129001715 ,1108081010019 
1129001716 ,1108081010012 
1129001749 ,1108081010004 
1129001717 ,1108081010019 
1129001734 ,1108081010009 
1129001750 ,1108081010004 
1129001752 ,1108081010009 
1129001720 ,1108081010012 
1129001723 ,1108081010012 
1129001724 ,1108081010009 
1129001738 ,1108081010012 
1129001742 ,1108081010004 
1129001759 ,1108081010012 
1129001743 ,1108081010012 
1129001729 ,1108081010009 
1129003332 ,1108064010021 
1129003295 ,1108064010026 
1129003308 ,1108064010022 
1129003351 ,1108064010021 
1129003352 ,1108064010016 
1129003413 ,1108064010007 
1129003297 ,1108064010020 
1129003298 ,1108064010029 
1129003312 ,1108064010020 
1129003345 ,1108064010016 
1129003315 ,1108064010022 
1129003288 ,1108064010020 
1129003317 ,1108064010020 
1129003306 ,1108064010022 
1129003307 ,1108064010022 
1129003385 ,1108064010016 
1129001670 ,1108081010003 
1129001623 ,1108081020002 
1129001616 ,1108081010018 
1129001640 ,1108081020002 
1129001666 ,1108081010018 
1129001668 ,1108081010002 
1129001669 ,1108081010003 
1129001631 ,1108081010018 
1129001642 ,1108081020002 
1129001644 ,1108081020002 
1129001610 ,1108081020004 
1129001657 ,1108081010027 
1129001646 ,1108081020002 
1129001648 ,1108081010018 
1129001660 ,1108081010020 
1129001662 ,1108081010003 
1129003559 ,1108065020101 
1129003561 ,1108065020003 
1129003583 ,1108065020004 
1129003584 ,1108065020007 
1129003566 ,1108065020003 
1129003568 ,1108065020201 
1129003595 ,1108065020008 
1129003569 ,1108065020201 
1129003570 ,1108065020003 
1129003572 ,1108065020007 
1129003573 ,1108065020503 
1129003574 ,1108065020503 
1129003605 ,1108065020008 
1129003582 ,1108065020003 
1129003607 ,1108065020003 
1129003609 ,1108065020007 
1129003618 ,1108065020001 
1129003620 ,1108065020001 
1129003622 ,1108065020001 
1129001671 ,1108081010003 
1129001674 ,1108081010020 
1129001675 ,1108081010003 
1129001639 ,1108081010008 
1129001703 ,1108081010007 
1129001691 ,1108081010015 
1129001692 ,1108081010007 
1129001629 ,1108081010024 
1129001590 ,1108081010008 
1129001655 ,1108081010027 
1129001681 ,1108081010020 
1129001682 ,1108081010020 
1129001689 ,1108081010015 
1129001690 ,1108081010007 
1129001710 ,1108081010007 
1129001711 ,1108081010007 
1129001596 ,1108081010008 
1129001699 ,1108081010015 
1129001697 ,1108081010007 
1129001698 ,1108081010002 
1129001686 ,1108081010003 
1129001687 ,1108081010020 
1129001688 ,1108081010003 
1129001612 ,1108081010008 
1129001582 ,1108081010008 
1129001635 ,1108081010024 
1129001649 ,1108081010027 
1129001693 ,1108081010015 
1129001706 ,1108081010015 
1129001570 ,1108081010021 
1129001572 ,1108081020005 
1129001567 ,1108081020005 
1129001568 ,1108081010021 
1129001569 ,1108081020003 
1129001621 ,1108081010001 
1129001622 ,1108081010001 
1129001028 ,1108082010018 
1129001588 ,1108081010006 
1129001552 ,1108081020005 
1129001617 ,1108081010005 
1129001540 ,1108081020005 
1129001541 ,1108081020005 
1129001576 ,1108081010008 
1129001607 ,1108081010001 
1129001562 ,1108081020001 
1129001564 ,1108081010021 
1129001542 ,1108081020001 
1129001543 ,1108081020003 
1129001545 ,1108081020003 
1129001578 ,1108081020004 
1129001579 ,1108081010008 
1129001546 ,1108081020001 
1129001548 ,1108081010021 
1129001549 ,1108081020001 
1129003397 ,1108064010023 
1129003328 ,1108064010013 
1129003330 ,1108064010002 
1129003389 ,1108064010027 
1129003390 ,1108064010027 
1129003331 ,1108064010013 
1129003243 ,1108063020007 
1129003366 ,1108064010014 
1129003367 ,1108064010024 
1129003320 ,1108064010009 
1129003321 ,1108064010009 
1129003386 ,1108064010017 
1129003249 ,1108063020007 
1129003369 ,1108064010023 
1129003374 ,1108064010024 
1129003325 ,1108064010013 
1129003356 ,1108064010028 
1129003376 ,1108064010028 
1129003314 ,1108064010013 
1129003344 ,1108064010024 
1129003303 ,1108064010001 
1129003364 ,1108064010028 
1129003382 ,1108064010023 
1129003383 ,1108064010014 
1129003318 ,1108064010013 
1129003350 ,1108064010001 
1129003384 ,1108064010027 
1129000425 ,1108059010506 
1129001573 ,1108081010016 
1129001673 ,1108081010002 
1129001554 ,1108081010016 
1129001558 ,1108081010016 
1129001560 ,1108081010016 
1129001632 ,1108081010001 
1129001611 ,1108081010002 
1129001658 ,1108081010024 
1129001550 ,1108081010021 
1129001585 ,1108081010025 
1129003327 ,1108064010010 
1129003217 ,1108063010101 
1129003233 ,1108063010101 
1129003222 ,1108063010101 
1129003211 ,1108063010102 
1129003365 ,1108064010011 
1129003368 ,1108064010002 
1129003322 ,1108064010012 
1129003251 ,1108063010010 
1129003483 ,1108065010001 
1129003336 ,1108064010011 
1129003337 ,1108064010025 
1129003338 ,1108064010025 
1129003339 ,1108064010012 
1129003292 ,1108064010015 
1129003293 ,1108064010013 
1129003296 ,1108064010015 
1129003309 ,1108064010015 
1129003401 ,1108064010019 
1129003353 ,1108064010002 
1129003354 ,1108064010018 
1129003372 ,1108064010002 
1129003373 ,1108064010011 
1129003323 ,1108064010012 
1129003324 ,1108064010015 
1129003326 ,1108064010010 
1129003494 ,1108065030014 
1129003340 ,1108064010002 
1129003342 ,1108064010002 
1129003299 ,1108064010015 
1129003300 ,1108064010010 
1129003311 ,1108064010025 
1129003313 ,1108064010009 
1129003402 ,1108064010019 
1129003355 ,1108064010011 
1129003357 ,1108064010002 
1129003358 ,1108064010002 
1129003375 ,1108064010018 
1129003377 ,1108064010019 
1129003378 ,1108064010003 
1129003379 ,1108064010003 
1129003475 ,1108065030010 
1129003414 ,1108064010008 
1129003458 ,1108065010001 
1129003472 ,1108065030002 
1129003346 ,1108064010025 
1129003301 ,1108064010015 
1129003302 ,1108064010013 
1129003304 ,1108064010015 
1129003316 ,1108064010010 
1129003405 ,1108064010003 
1129003406 ,1108064010003 
1129003359 ,1108064010002 
1129003361 ,1108064010011 
1129003362 ,1108064010003 
1129003363 ,1108064010011 
1129003491 ,1108065030014 
1129003485 ,1108065030017 
1129003284 ,1108064010301 
1129003286 ,1108064010302 
1129003287 ,1108064010015 
1129003289 ,1108064010013 
1129003290 ,1108064010010 
1129003471 ,1108065010001 
1129003488 ,1108065010001 
1129003319 ,1108064010025 
1129003349 ,1108064010002 
1129003305 ,1108064010015 
1129003464 ,1108065010001 
1129003500 ,1108065030003 
1129003501 ,1108065030002 
1129003482 ,1108065030010 
1129003502 ,1108065030002 
1129003534 ,1108065020303 
1129003535 ,1108065030011 
1129003536 ,1108065020303 
1129003537 ,1108065030204 
1129003544 ,1108065030202 
1129003497 ,1108065030007 
1129003527 ,1108065020303 
1129003528 ,1108065030203 
1129003529 ,1108065030011 
1129003531 ,1108065020303 
1129003503 ,1108065020002 
1129003504 ,1108065030017 
1129003505 ,1108065020002 
1129003507 ,1108065030017 
1129003512 ,1108065030003 
1129003513 ,1108065020303 
1129003515 ,1108065020303 
1129003519 ,1108065030203 
1129003521 ,1108065020303 
1129003524 ,1108065020303 
1129003058 ,1108062020002 
1129003059 ,1108062020002 
1129003060 ,1108062020001 
1129003037 ,1108062030002 
1129003062 ,1108062020002 
1129003063 ,1108062020002 
1129003038 ,1108062030701 
1129003041 ,1108062030701 
1129003043 ,1108062030701 
1129003064 ,1108062020002 
1129003044 ,1108062030004 
1129003046 ,1108062020205 
1129003066 ,1108062020002 
1129003068 ,1108062020002 
1129003069 ,1108062020002 
1129003047 ,1108062020001 
1129003048 ,1108062020001 
1129003049 ,1108062020203 
1129003070 ,1108062020002 
1129003206 ,1108063010011 
1129003051 ,1108062020001 
1129003052 ,1108062020202 
1129003072 ,1108062020101 
1129003053 ,1108062020002 
1129003055 ,1108062020204 
1129003212 ,1108063010008 
1129003056 ,1108062020001 
1129003035 ,1108062030005 
1129003196 ,1108063010011 
1129003198 ,1108063010011 
1129000366 ,1108058010003 
1129000370 ,1108058020303 
1129000001 ,1108066030005 
1129000003 ,1108066030119 
1129000004 ,1108066050101 
1129000005 ,1108066030119 
1129000006 ,1108066030111 
1129000007 ,1108066030111 
1129000042 ,1108066030005 
1129000008 ,1108066030005 
1129000010 ,1108066030112 
1129000014 ,1108066030118 
1129000018 ,1108066030112 
1129000376 ,1108058020303 
1129000359 ,1108058010003 
1129000384 ,1108058020301 
1129000360 ,1108058010002 
1129000363 ,1108058010003 
1129000393 ,1108058010003 
1129000394 ,1108058020301 
1129003011 ,1108062030008 
1129003012 ,1108062030005 
1129003013 ,1108062030002 
1129003014 ,1108062030008 
1129002993 ,1108062030006 
1129002973 ,1108062030006 
1129002976 ,1108062030601 
1129002978 ,1108062030301 
1129002994 ,1108062030003 
1129002995 ,1108062030103 
1129002996 ,1108062030008 
1129002997 ,1108062030104 
1129002998 ,1108062030102 
1129002999 ,1108062030101 
1129003000 ,1108062030009 
1129003015 ,1108062030003 
1129003016 ,1108062030002 
1129003017 ,1108062030002 
1129003018 ,1108062030002 
1129003019 ,1108062030005 
1129003039 ,1108062030004 
1129003040 ,1108062030004 
1129003042 ,1108062020301 
1129003162 ,1108063020008 
1129002981 ,1108062030601 
1129002982 ,1108062030001 
1129002983 ,1108062030009 
1129003001 ,1108062030008 
1129003002 ,1108062030008 
1129003003 ,1108062030001 
1129003004 ,1108062030003 
1129003146 ,1108063020008 
1129002984 ,1108062030006 
1129002985 ,1108062030006 
1129002986 ,1108062030006 
1129002987 ,1108062030006 
1129002988 ,1108062030103 
1129003005 ,1108062030008 
1129003006 ,1108062030008 
1129003007 ,1108062030008 
1129003008 ,1108062030002 
1129003009 ,1108062030008 
1129003010 ,1108062030002 
1129002989 ,1108062030009 
1129002990 ,1108062030008 
1129002991 ,1108062030001 
1129002992 ,1108062030009 
1129003034 ,1108062030004 
1129003036 ,1108062020302 
1129003020 ,1108062030002 
1129003021 ,1108062030003 
1129003022 ,1108062030004 
1129003023 ,1108062030004 
1129003024 ,1108062030005 
1129003025 ,1108062030002 
1129003026 ,1108062030005 
1129003027 ,1108062030003 
1129003028 ,1108062030702 
1129003029 ,1108062030004 
1129003030 ,1108062030701 
1129003031 ,1108062030005 
1129003033 ,1108062030702 
1129001022 ,1108082010027 
1129001023 ,1108082010027 
1129001090 ,1108082010008 
1129001082 ,1108082010008 
1129001084 ,1108082010012 
1129001087 ,1108082010011 
1129000573 ,1108083020004 
1129000575 ,1108083020012 
1129000553 ,1108083020007 
1129000554 ,1108083020004 
1129000555 ,1108083020012 
1129000556 ,1108083020007 
1129000557 ,1108083020007 
1129000558 ,1108083020007 
1129000547 ,1108083020008 
1129000548 ,1108083020007 
1129000549 ,1108083020007 
1129000550 ,1108083020001 
1129000551 ,1108083020004 
1129000552 ,1108083020004 
1129000568 ,1108083020008 
1129000569 ,1108083020008 
1129000541 ,1108083020001 
1129000542 ,1108083020001 
1129000543 ,1108083020001 
1129000544 ,1108083020012 
1129000545 ,1108083020008 
1129000546 ,1108083020012 
1129000565 ,1108083020012 
1129000566 ,1108083020001 
1129000567 ,1108083020010 
1129000540 ,1108083020007 
1129000559 ,1108083020008 
1129000560 ,1108083020001 
1129000561 ,1108083020001 
1129000562 ,1108083020004 
1129000563 ,1108083020004 
1129000564 ,1108083020007 
1129000872 ,1108061010019 
1129000873 ,1108061010019 
1129000874 ,1108061010001 
1129000875 ,1108061010001 
1129000607 ,1108083020010 
1129000590 ,1108083020006 
1129000591 ,1108083020012 
1129000864 ,1108061010012 
1129000865 ,1108061010012 
1129000866 ,1108061010001 
1129000867 ,1108061010012 
1129000868 ,1108061010001 
1129000869 ,1108061010001 
1129000870 ,1108061010019 
1129000871 ,1108061010001 
1129000991 ,1108082010024 
1129001071 ,1108082010015 
1129001059 ,1108082010011 
1129001120 ,1108082010010 
1129001121 ,1108082010008 
1129001123 ,1108082010010 
1129001124 ,1108082010010 
1129001125 ,1108082010010 
1129001074 ,1108082010029 
1129001077 ,1108082010011 
1129001094 ,1108082010009 
1129001047 ,1108082010029 
1129001048 ,1108082010029 
1129001061 ,1108082010012 
1129001018 ,1108082010036 
1129001116 ,1108082010010 
1129001117 ,1108082010010 
1129001118 ,1108082010010 
1129001119 ,1108082010010 
1129001079 ,1108082010012 
1129001080 ,1108082010015 
1129000981 ,1108082010024 
1129001032 ,1108082010029 
1129001033 ,1108082010002 
1129000996 ,1108082010036 
1129001098 ,1108082010008 
1129001100 ,1108082010008 
1129001101 ,1108082010009 
1129001103 ,1108082010009 
1129001065 ,1108082010015 
1129001110 ,1108082010008 
1129001113 ,1108082010008 
1129001005 ,1108082010024 
1129001132 ,1108082010101 
1129001133 ,1108082010101 
1129001055 ,1108082010037 
1129000597 ,1108083020012 
1129001105 ,1108082010008 
1129001106 ,1108082011301 
1129001108 ,1108082010008 
1129001006 ,1108082010027 
1129001007 ,1108082010002 
1129001009 ,1108082010027 
1129001039 ,1108082010002 
1129001041 ,1108082010002 
1129001921 ,1108060010012 
1129001923 ,1108060010103 
1129001924 ,1108060010012 
1129001925 ,1108060010013 
1129001926 ,1108060010012 
1129001890 ,1108060010009 
1129001891 ,1108060010014 
1129001909 ,1108060010024 
1129001910 ,1108060010012 
1129001932 ,1108060010010 
1129001933 ,1108060010101 
1129001877 ,1108060010013 
1129001878 ,1108060010013 
1129001879 ,1108060010009 
1129001880 ,1108060010025 
1129001881 ,1108060010002 
1129001894 ,1108060010009 
1129001895 ,1108060010014 
1129001896 ,1108060010014 
1129001911 ,1108060010010 
1129001912 ,1108060010013 
1129001913 ,1108060010010 
1129001915 ,1108060010009 
1129001882 ,1108060010025 
1129001883 ,1108060010014 
1129001884 ,1108060010025 
1129001885 ,1108060010025 
1129001898 ,1108060010103 
1129001899 ,1108060010014 
1129001900 ,1108060010014 
1129001901 ,1108060010010 
1129001916 ,1108060010009 
1129001917 ,1108060010012 
1129001918 ,1108060010014 
1129001919 ,1108060010013 
1129001920 ,1108060010014 
1129001886 ,1108060010013 
1129001888 ,1108060010025 
1129001889 ,1108060010014 
1129001903 ,1108060010013 
1129001904 ,1108060010010 
1129001906 ,1108060010012 
1129001874 ,1108060010002 
1129001876 ,1108060010002 
1129001867 ,1108060010002 
1129001869 ,1108060010002 
1129001871 ,1108060010005 
1129000474 ,1108059020103 
1129000476 ,1108059020101 
1129000485 ,1108059020002 
1129000336 ,1108058010002 
1129000337 ,1108058010002 
1129000338 ,1108058010002 
1129000339 ,1108058020102 
1129000454 ,1108059020103 
1129000341 ,1108058010002 
1129000456 ,1108059020002 
1129000461 ,1108059020103 
1129000462 ,1108059020103 
1129000467 ,1108059020103 
1129000470 ,1108059020103 
1129000471 ,1108059020102 
1129000702 ,1108083010011 
1129000703 ,1108083010013 
1129000619 ,1108083020006 
1129000620 ,1108083020014 
1129000621 ,1108083010005 
1129000689 ,1108083010002 
1129000655 ,1108083010005 
1129000671 ,1108083020011 
1129000672 ,1108083010002 
1129000673 ,1108083010013 
1129000690 ,1108083010009 
1129000691 ,1108083010015 
1129000634 ,1108083020003 
1129000636 ,1108083010014 
1129000638 ,1108083010014 
1129000656 ,1108083020005 
1129000705 ,1108083020011 
1129000706 ,1108083020013 
1129000709 ,1108083010011 
1129000711 ,1108083010003 
1129000610 ,1108083020009 
1129000674 ,1108083010002 
1129000624 ,1108083010014 
1129000675 ,1108083010013 
1129000677 ,1108083020011 
1129000678 ,1108083010012 
1129000695 ,1108083020013 
1129000639 ,1108083010001 
1129000641 ,1108083020003 
1129000642 ,1108083020003 
1129000643 ,1108083010014 
1129000661 ,1108083010007 
1129000712 ,1108083020013 
1129000713 ,1108083010003 
1129000714 ,1108083010015 
1129000715 ,1108083010015 
1129000612 ,1108083010001 
1129000626 ,1108083020009 
1129000613 ,1108083020009 
1129000615 ,1108083010014 
1129000679 ,1108083010007 
1129000627 ,1108083010005 
1129000628 ,1108083020003 
1129000629 ,1108083010001 
1129000697 ,1108083010009 
1129000645 ,1108083020003 
1129000680 ,1108083020011 
1129000681 ,1108083010007 
1129000682 ,1108083020011 
1129000698 ,1108083010013 
1129000699 ,1108083010013 
1129000700 ,1108083010012 
1129000647 ,1108083010014 
1129000648 ,1108083020003 
1129000649 ,1108083020003 
1129000716 ,1108083010014 
1129000616 ,1108083020006 
1129000630 ,1108083010012 
1129000617 ,1108083020014 
1129000618 ,1108083020003 
1129000683 ,1108083010002 
1129000685 ,1108083010015 
1129000631 ,1108083020003 
1129000632 ,1108083020009 
1129000633 ,1108083010005 
1129000701 ,1108083010015 
1129000650 ,1108083020011 
1129000686 ,1108083010014 
1129000687 ,1108083010002 
1129000668 ,1108083010014 
1129000662 ,1108083010005 
1129000664 ,1108083020011 
1129000665 ,1108083010012 
1129000834 ,1108061010007 
1129000836 ,1108061010001 
1129000798 ,1108061010022 
1129000837 ,1108061010020 
1129000838 ,1108061010202 
1129000839 ,1108061010007 
1129000782 ,1108061010015 
1129000800 ,1108061010016 
1129000856 ,1108061010018 
1129000840 ,1108061010001 
1129000802 ,1108061010022 
1129000841 ,1108061010020 
1129000842 ,1108061010006 
1129000784 ,1108061010015 
1129000785 ,1108061010017 
1129000804 ,1108061010023 
1129000826 ,1108061010010 
1129000806 ,1108061010023 
1129000827 ,1108061010010 
1129000828 ,1108061010007 
1129000829 ,1108061010007 
1129000843 ,1108061010007 
1129000845 ,1108061010007 
1129000847 ,1108061010001 
1129000789 ,1108061010022 
1129000791 ,1108061010015 
1129000808 ,1108061010023 
1129000809 ,1108061010006 
1129000810 ,1108061010006 
1129000830 ,1108061010007 
1129000794 ,1108061010015 
1129000831 ,1108061010020 
1129000832 ,1108061010020 
1129000833 ,1108061010007 
1129000796 ,1108061010009 
1129000821 ,1108061010009 
1129000822 ,1108061010008 
1129000823 ,1108061010007 
1129000824 ,1108061010401 
1129000825 ,1108061010009 
1129000811 ,1108061010007 
1129000812 ,1108061010008 
1129000814 ,1108061010007 
1129000815 ,1108061010023 
1129000817 ,1108061010010 
1129000818 ,1108061010008 
1129000819 ,1108061010008 
1129000820 ,1108061010401 
1129001833 ,1108060010023 
1129000333 ,1108058020104 
1129000335 ,1108058020101 
1129000657 ,1108083020010 
1129000694 ,1108083020005 
1129000640 ,1108083020005 
1129000614 ,1108083020010 
1129000669 ,1108083020005 
1129000604 ,1108083020009 
1129000663 ,1108083020013 
1129000599 ,1108083020014 
1129000858 ,1108061010001 
1129000859 ,1108061010013 
1129000860 ,1108061010001 
1129000862 ,1108061010013 
1129000863 ,1108061010001 
1129000846 ,1108061010001 
1129000853 ,1108061010001 
1129000855 ,1108061010018 
1129001821 ,1108060010023 
1129001823 ,1108060010019 
1129001836 ,1108060010019 
1129001838 ,1108060010023 
1129001854 ,1108060010002 
1129001855 ,1108060010020 
1129001856 ,1108060010005 
1129001857 ,1108060010021 
1129001859 ,1108060010021 
1129001824 ,1108060010021 
1129001825 ,1108060010023 
1129001827 ,1108060010019 
1129001840 ,1108060010002 
1129001841 ,1108060010023 
1129001842 ,1108060010019 
1129001861 ,1108060010021 
1129001863 ,1108060010002 
1129001864 ,1108060010020 
1129001828 ,1108060010019 
1129001846 ,1108060010021 
1129001887 ,1108060010024 
1129001905 ,1108060010024 
1129001853 ,1108060010020 
1129001865 ,1108060010005 
1129001866 ,1108060010002 
1129001868 ,1108060010005 
1129001870 ,1108060010024 
1129000801 ,1108061010009 
1129000787 ,1108061010009 
1129000788 ,1108061010009 
1129000816 ,1108061010009 
1129001785 ,1108060010011 
1129001790 ,1108060010029 
1129001812 ,1108060010029 
1129001792 ,1108060010011 
1129001794 ,1108060010007 
1129001795 ,1108060010029 
1129001815 ,1108060010029 
1129001779 ,1108060010011 
1129001805 ,1108060010028 
1129001806 ,1108060010007 
1129001801 ,1108060010029 
1129001803 ,1108060010029 
1129001804 ,1108060010007 
1129000268 ,1108068010109 
1129000264 ,1108068010109 
1129000104 ,1108066040001 
1129000109 ,1108066040108 
1129000110 ,1108066040001 
1129000077 ,1108066040110 
1129000078 ,1108066040002 
1129000112 ,1108066040001 
1129000118 ,1108066040003 
1129000151 ,1108066040003 
1129000086 ,1108066040103 
1129000087 ,1108066040103 
1129000119 ,1108066040001 
1129000120 ,1108066040105 
1129000099 ,1108066040003 
1129000125 ,1108066040001 
1129000126 ,1108066040001 
1129000063 ,1108066040002 
1129000066 ,1108066040101 
1129000069 ,1108066040101 
1129000273 ,1108068010003 
1129000275 ,1108068010003 
1129000276 ,1108068010104 
1129000303 ,1108068010003 
1129000256 ,1108068010002 
1129000258 ,1108068010003 
1129000259 ,1108068010002 
1129000242 ,1108068010002 
1129000244 ,1108068010002 
1129000250 ,1108068010002 
1129000252 ,1108068010002 
1129000047 ,1108066040002 
1129000048 ,1108066030203 
1129000012 ,1108066050101 
1129000013 ,1108066040002 
1129000016 ,1108066040002 
1129000017 ,1108066040002 
1129000020 ,1108066040002 
1129000021 ,1108066040002 
1129000023 ,1108066050102 
1129000049 ,1108066040104 
1129000051 ,1108066030116 
1129000052 ,1108066040104 
1129000054 ,1108066040002 
1129000058 ,1108066040107 
1129000024 ,1108066040002 
1129000025 ,1108066040002 
1129000027 ,1108066040002 
1129000060 ,1108066040107 
1129000226 ,1108068010004 
1129000030 ,1108066040002 
1129000031 ,1108066050102 
1129000032 ,1108066040002 
1129000246 ,1108068010004 
1129000216 ,1108068010004 
1129000034 ,1108066040002 
1129000035 ,1108066030205 
1129000039 ,1108066040002 
1129000041 ,1108066030207 
1129000205 ,1108068020002 
1129000263 ,1108068010002 
1129000265 ,1108068010103 
1129000254 ,1108068010002 
1129000222 ,1108068010004 
1129000238 ,1108068020002 
1129000304 ,1108068010003 
1129000208 ,1108068020002 
1129000257 ,1108068010002 
1129000224 ,1108068010004 
1129000225 ,1108068020101 
1129000227 ,1108068010004 
1129000241 ,1108068010004 
1129000310 ,1108068010108 
1129000312 ,1108068010003 
1129000420 ,1108058020503 
1129000422 ,1108058020503 
1129000212 ,1108068020002 
1129000262 ,1108068010002 
1129000286 ,1108068010107 
1129000229 ,1108068010004 
1129000230 ,1108068010004 
1129000218 ,1108068010004 
1129000290 ,1108068010003 
1129000292 ,1108068010108 
1129000234 ,1108068010004 
1129000251 ,1108068010004 
1129001771 ,1108060010011 
1129001024 ,1108082010006 
1129000956 ,1108082010030 
1129000957 ,1108082010007 
1129000958 ,1108082010031 
1129000959 ,1108082010031 
1129000990 ,1108082010006 
1129000992 ,1108082010035 
1129001057 ,1108082010033 
1129000946 ,1108082010001 
1129000947 ,1108082010017 
1129000948 ,1108082010032 
1129001058 ,1108082010033 
1129001012 ,1108082010602 
1129001015 ,1108082010013 
1129001016 ,1108082010013 
1129001017 ,1108082010013 
1129000960 ,1108082010030 
1129000961 ,1108082010030 
1129000962 ,1108082010028 
1129000963 ,1108082010032 
1129000964 ,1108082010032 
1129000911 ,1108082010023 
1129000912 ,1108082010023 
1129000914 ,1108082010021 
1129000916 ,1108082010021 
1129000933 ,1108082010023 
1129000934 ,1108082010306 
1129000935 ,1108082010003 
1129000936 ,1108082010001 
1129001025 ,1108082010006 
1129001026 ,1108082010013 
1129001029 ,1108082010603 
1129000977 ,1108082010035 
1129000978 ,1108082010035 
1129000979 ,1108082010603 
1129000980 ,1108082010035 
1129000993 ,1108082010019 
1129000994 ,1108082010018 
1129000995 ,1108082010013 
1129000949 ,1108082010017 
1129000950 ,1108082010003 
1129000951 ,1108082010003 
1129000952 ,1108082010001 
1129001046 ,1108082010033 
1129001062 ,1108082010033 
1129000897 ,1108082010025 
1129000903 ,1108082010023 
1129001020 ,1108082010006 
1129001021 ,1108082010601 
1129000918 ,1108082010017 
1129000965 ,1108082010019 
1129000966 ,1108082010031 
1129000967 ,1108082010007 
1129000921 ,1108082010021 
1129000922 ,1108082010023 
1129000923 ,1108082010021 
1129000937 ,1108082010021 
1129000938 ,1108082010017 
1129000939 ,1108082010017 
1129001030 ,1108082010013 
1129000953 ,1108082010007 
1129000983 ,1108082010024 
1129000984 ,1108082010014 
1129001049 ,1108082010006 
1129000998 ,1108082010014 
1129000999 ,1108082010006 
1129001000 ,1108082010014 
1129000955 ,1108082010501 
1129001051 ,1108082010034 
1129001066 ,1108082010033 
1129000904 ,1108082010023 
1129000968 ,1108082010032 
1129000940 ,1108082010003 
1129000969 ,1108082010019 
1129000970 ,1108082010014 
1129000971 ,1108082010030 
1129000926 ,1108082010003 
1129000927 ,1108082010304 
1129000928 ,1108082010304 
1129000929 ,1108082010304 
1129000941 ,1108082010001 
1129000942 ,1108082010031 
1129001001 ,1108082010034 
1129001002 ,1108082010026 
1129001003 ,1108082010026 
1129001037 ,1108082010013 
1129000985 ,1108082010014 
